date,prophet_units,sku,neural_units,ensemble_units
2024-06-23,19.338550379552057,SKU_100,-41.07433,-10.867889810223973
2024-06-30,19.25074515138496,SKU_100,-41.422955,-11.08610492430752
2024-07-07,19.162939923217863,SKU_100,-41.771496,-11.304278038391068
2024-07-14,19.075134695050775,SKU_100,-42.21708,-11.570972652474614
2024-07-21,18.987329466883686,SKU_100,-42.56564,-11.789155266558158
2024-07-28,18.89952423871659,SKU_100,-42.914116,-12.007295880641704
2024-08-04,18.8117190105495,SKU_100,-43.35977,-12.27402549472525
2024-08-11,18.723913782382407,SKU_100,-43.805347,-12.540716608808795
2024-08-18,18.63610855421532,SKU_100,-44.15391,-12.758900722892342
2024-08-25,18.54830332604822,SKU_100,-44.5024,-12.97704833697589
2024-09-01,18.46049809788113,SKU_100,-44.948044,-13.243772951059437
2024-09-08,18.37269286971404,SKU_100,-45.393612,-13.510459565142979
2024-06-23,21.091477331274177,SKU_101,64.86336,42.97741866563709
2024-06-30,21.13995956900658,SKU_101,64.25284,42.69639978450329
2024-07-07,21.18844180673899,SKU_101,63.6423,42.41537090336949
2024-07-14,21.2369240444714,SKU_101,63.01315,42.1250370222357
2024-07-21,21.285406282203805,SKU_101,62.402615,41.8440106411019
2024-07-28,21.333888519936213,SKU_101,61.79205,41.562969259968106
2024-08-04,21.38237075766862,SKU_101,61.162933,41.27265187883431
2024-08-11,21.430852995401025,SKU_101,60.53379,40.98232149770051
2024-08-18,21.479335233133437,SKU_101,59.92325,40.70129261656672
2024-08-25,21.52781747086584,SKU_101,59.31269,40.42025373543292
2024-09-01,21.57629970859825,SKU_101,58.683567,40.129933354299126
2024-09-08,21.624781946330653,SKU_101,58.054424,39.83960297316533
2024-06-30,17.337902388883517,SKU_102,42.682377,30.01013969444176
2024-07-07,17.311283862084903,SKU_102,42.372665,29.841974431042452
2024-07-14,17.28466533528628,SKU_102,42.005016,29.644840667643138
2024-07-21,17.258046808487666,SKU_102,41.6953,29.476673404243833
2024-07-28,17.231428281689052,SKU_102,41.385574,29.308501140844527
2024-08-04,17.204809754890434,SKU_102,41.01795,29.111379877445216
2024-08-11,17.17819122809182,SKU_102,40.650303,28.91424711404591
2024-08-18,17.1515727012932,SKU_102,40.34059,28.746081350646598
2024-08-25,17.124954174494583,SKU_102,40.030857,28.57790558724729
2024-09-01,17.09833564769597,SKU_102,39.663235,28.380785323847984
2024-09-08,17.071717120897354,SKU_102,39.295586,28.183651560448677
2024-09-15,17.045098594098732,SKU_102,38.985874,28.015486297049367
2024-06-23,15.4152326583539,SKU_103,79.03296,47.22409632917695
2024-06-30,15.324158763673696,SKU_103,79.18284,47.253499381836846
2024-07-07,15.233084868993494,SKU_103,79.3327,47.282892434496745
2024-07-14,15.142010974313292,SKU_103,79.53462,47.33831548715665
2024-07-21,15.050937079633089,SKU_103,79.68449,47.36771353981654
2024-07-28,14.959863184952882,SKU_103,79.83432,47.39709159247644
2024-08-04,14.868789290272678,SKU_103,80.03626,47.452524645136336
2024-08-11,14.777715395592477,SKU_103,80.23817,47.50794269779624
2024-08-18,14.686641500912271,SKU_103,80.38803,47.53733575045614
2024-08-25,14.595567606232066,SKU_103,80.53788,47.566723803116034
2024-09-01,14.504493711551865,SKU_103,80.73982,47.62215685577593
2024-09-08,14.41341981687166,SKU_103,80.94173,47.67757490843583
2024-06-09,20.14747660243356,SKU_104,108.4802,64.31383830121678
2024-06-16,20.16576373820756,SKU_104,108.7066,64.43618186910378
2024-06-23,20.18405087398156,SKU_104,108.945366,64.56470843699078
2024-06-30,20.20233800975556,SKU_104,109.17183,64.68708400487778
2024-07-07,20.22062514552956,SKU_104,109.398254,64.80943957276477
2024-07-14,20.23891228130356,SKU_104,109.63084,64.93487614065178
2024-07-21,20.25719941707756,SKU_104,109.85726,65.05722970853878
2024-07-28,20.27548655285156,SKU_104,110.083664,65.17957527642578
2024-08-04,20.29377368862556,SKU_104,110.316284,65.30502884431277
2024-08-11,20.31206082439956,SKU_104,110.548874,65.43046741219977
2024-08-18,20.33034796017356,SKU_104,110.77531,65.55282898008679
2024-08-25,20.34863509594756,SKU_104,111.00171,65.67517254797379
2024-06-09,14.488832171001508,SKU_105,11.499465,12.994148585500755
2024-06-16,14.418411398255124,SKU_105,11.456844,12.937627699127562
2024-06-23,14.347990625508736,SKU_105,11.248541,12.798265812754368
2024-06-30,14.277569852762351,SKU_105,11.20575,12.741659926381175
2024-07-07,14.207149080015965,SKU_105,11.16304,12.685094540007983
2024-07-14,14.136728307269578,SKU_105,11.03754,12.58713415363479
2024-07-21,14.066307534523194,SKU_105,10.994828,12.530567767261598
2024-07-28,13.99588676177681,SKU_105,10.952194,12.474040380888404
2024-08-04,13.925465989030425,SKU_105,10.826614,12.376039994515212
2024-08-11,13.855045216284037,SKU_105,10.701128,12.278086608142019
2024-08-18,13.78462444353765,SKU_105,10.658404,12.221514221768825
2024-08-25,13.714203670791266,SKU_105,10.615762,12.164982835395634
2024-06-23,13.623619346382378,SKU_106,-117.43515,-51.905765326808805
2024-06-30,13.60295516649424,SKU_106,-116.99022,-51.69363241675288
2024-07-07,13.582290986606102,SKU_106,-116.54515,-51.481429506696955
2024-07-14,13.561626806717966,SKU_106,-116.05695,-51.24766159664102
2024-07-21,13.540962626829828,SKU_106,-115.61191,-51.035473686585085
2024-07-28,13.520298446941691,SKU_106,-115.16674,-50.823220776529155
2024-08-04,13.499634267053557,SKU_106,-114.67866,-50.58951286647322
2024-08-11,13.478970087165418,SKU_106,-114.19046,-50.35574495641729
2024-08-18,13.458305907277278,SKU_106,-113.745415,-50.14355454636136
2024-08-25,13.437641727389142,SKU_106,-113.30025,-49.93130413630543
2024-09-01,13.416977547501006,SKU_106,-112.812164,-49.697593226249495
2024-09-08,13.39631336761287,SKU_106,-112.32395,-49.46381831619357
2024-06-09,15.807382301477343,SKU_107,26.857077,21.33222965073867
2024-06-16,15.79131443168899,SKU_107,27.280876,21.536095215844494
2024-06-23,15.77524656190064,SKU_107,27.820797,21.79802178095032
2024-06-30,15.759178692112284,SKU_107,28.244612,22.00189534605614
2024-07-07,15.743110822323931,SKU_107,28.668419,22.205764911161964
2024-07-14,15.72704295253558,SKU_107,29.150282,22.43866247626779
2024-07-21,15.710975082747224,SKU_107,29.57409,22.642532541373612
2024-07-28,15.694907212958872,SKU_107,29.997889,22.846398106479437
2024-08-04,15.67883934317052,SKU_107,30.479761,23.07930017158526
2024-08-11,15.662771473382168,SKU_107,30.96162,23.312195736691084
2024-08-18,15.646703603593814,SKU_107,31.385427,23.516065301796907
2024-08-25,15.630635733805462,SKU_107,31.809233,23.71993436690273
2024-06-30,19.574613934530674,SKU_108,38.23591,28.905261967265336
2024-07-07,19.56080122534553,SKU_108,38.06635,28.813575612672764
2024-07-14,19.54698851616039,SKU_108,37.898315,28.722651758080193
2024-07-21,19.53317580697525,SKU_108,37.728756,28.630965903487624
2024-07-28,19.51936309779011,SKU_108,37.55916,28.539261548895055
2024-08-04,19.50555038860497,SKU_108,37.391163,28.448356694302483
2024-08-11,19.491737679419828,SKU_108,37.223125,28.357431339709915
2024-08-18,19.47792497023469,SKU_108,37.05357,28.265747485117345
2024-08-25,19.464112261049547,SKU_108,36.883976,28.17404413052477
2024-09-01,19.450299551864408,SKU_108,36.715973,28.083136275932205
2024-09-08,19.436486842679265,SKU_108,36.547935,27.992210921339634
2024-09-15,19.422674133494123,SKU_108,36.37838,27.90052706674706
2024-06-09,18.662370374977154,SKU_109,5.445842,12.054106187488577
2024-06-16,18.676239967713794,SKU_109,5.5046163,12.090428133856896
2024-06-23,18.69010956045044,SKU_109,5.5218596,12.10598458022522
2024-06-30,18.70397915318708,SKU_109,5.5805516,12.14226537659354
2024-07-07,18.71784874592372,SKU_109,5.6392794,12.17856407296186
2024-07-14,18.73171833866036,SKU_109,5.6772723,12.204495319330182
2024-07-21,18.745587931397004,SKU_109,5.735998,12.240792965698503
2024-07-28,18.759457524133644,SKU_109,5.794765,12.277111262066821
2024-08-04,18.773327116870284,SKU_109,5.8327155,12.303021308435142
2024-08-11,18.787196709606924,SKU_109,5.870714,12.328955354803462
2024-08-18,18.801066302343568,SKU_109,5.9294353,12.365250801171783
2024-08-25,18.81493589508021,SKU_109,5.9881973,12.401566597540105
2024-06-23,25.4459731338978,SKU_110,1.097465,13.2717190669489
2024-06-30,25.608554004474414,SKU_110,0.9966955,13.302624752237207
2024-07-07,25.77113487505103,SKU_110,0.8959489,13.333541887525515
2024-07-14,25.933715745627644,SKU_110,0.8365176,13.385116672813822
2024-07-21,26.09629661620426,SKU_110,0.73576593,13.41603127310213
2024-07-28,26.25887748678088,SKU_110,0.6350386,13.44695804339044
2024-08-04,26.42145835735749,SKU_110,0.57558656,13.498522458678746
2024-08-11,26.584039227934102,SKU_110,0.5161588,13.550099013967051
2024-08-18,26.746620098510725,SKU_110,0.41540575,13.581012924255363
2024-08-25,26.909200969087337,SKU_110,0.31467664,13.611938804543668
2024-09-01,27.071781839663952,SKU_110,0.25522673,13.663504284831976
2024-09-08,27.234362710240568,SKU_110,0.19580328,13.715082995120284
2024-06-23,17.900972184293202,SKU_111,4.202901,11.051936592146602
2024-06-30,17.831562909673796,SKU_111,4.1371374,10.984350154836898
2024-07-07,17.762153635054386,SKU_111,4.071396,10.916774817527193
2024-07-14,17.692744360434975,SKU_111,4.0173893,10.855066830217488
2024-07-21,17.62333508581557,SKU_111,3.9516528,10.787493942907785
2024-07-28,17.55392581119616,SKU_111,3.8859336,10.71992970559808
2024-08-04,17.484516536576752,SKU_111,3.8319,10.658208268288377
2024-08-11,17.415107261957342,SKU_111,3.7779007,10.596503980978671
2024-08-18,17.345697987337932,SKU_111,3.7121592,10.528928593668965
2024-08-25,17.27628871271852,SKU_111,3.646435,10.461361856359261
2024-09-01,17.206879438099115,SKU_111,3.5924087,10.399644069049558
2024-09-08,17.13747016347971,SKU_111,3.538407,10.337938581739854
2024-06-23,17.16242194788471,SKU_112,-19.619698,-1.228638026057645
2024-06-30,17.111173255770723,SKU_112,-19.57314,-1.230983372114638
2024-07-07,17.059924563656732,SKU_112,-19.526508,-1.2332917181716336
2024-07-14,17.008675871542746,SKU_112,-19.526545,-1.2589345642286265
2024-07-21,16.95742717942876,SKU_112,-19.479912,-1.26124241028562
2024-07-28,16.90617848731477,SKU_112,-19.433207,-1.2635142563426154
2024-08-04,16.85492979520078,SKU_112,-19.43332,-1.28919510239961
2024-08-11,16.80368110308679,SKU_112,-19.43335,-1.3148344484566046
2024-08-18,16.7524324109728,SKU_112,-19.386723,-1.3171452945135993
2024-08-25,16.701183718858815,SKU_112,-19.340025,-1.319420640570593
2024-09-01,16.649935026744828,SKU_112,-19.340134,-1.3450994866275856
2024-09-08,16.598686334630838,SKU_112,-19.34015,-1.3707318326845819
2024-06-30,13.010269568241204,SKU_113,-11.234268,0.8880007841206021
2024-07-07,12.92398003056288,SKU_113,-11.422085,0.7509475152814407
2024-07-14,12.837690492884557,SKU_113,-11.49972,0.6689852464422783
2024-07-21,12.751400955206236,SKU_113,-11.687536,0.5319324776031182
2024-07-28,12.665111417527914,SKU_113,-11.875318,0.394896708763957
2024-08-04,12.578821879849592,SKU_113,-11.952987,0.3129174399247958
2024-08-11,12.49253234217127,SKU_113,-12.030617,0.23095767108563514
2024-08-18,12.406242804492948,SKU_113,-12.218443,0.09389990224647349
2024-08-25,12.319953266814624,SKU_113,-12.406227,-0.043136866592687895
2024-09-01,12.233663729136303,SKU_113,-12.483891,-0.12511363543184828
2024-09-08,12.147374191457985,SKU_113,-12.561516,-0.20707090427100727
2024-09-15,12.06108465377966,SKU_113,-12.749344,-0.34412967311016995
2024-06-30,17.581393114228856,SKU_114,43.8014,30.69139655711443
2024-07-07,17.6078227912396,SKU_114,43.696712,30.6522673956198
2024-07-14,17.634252468250345,SKU_114,43.58257,30.60841123412517
2024-07-21,17.660682145261088,SKU_114,43.47789,30.569286072630547
2024-07-28,17.687111822271834,SKU_114,43.373177,30.530144411135915
2024-08-04,17.713541499282577,SKU_114,43.25906,30.486300749641288
2024-08-11,17.739971176293324,SKU_114,43.144913,30.442442088146663
2024-08-18,17.76640085330407,SKU_114,43.04023,30.403315426652036
2024-08-25,17.792830530314813,SKU_114,42.935524,30.36417726515741
2024-09-01,17.81926020732556,SKU_114,42.821407,30.32033360366278
2024-09-08,17.845689884336302,SKU_114,42.707256,30.27647294216815
2024-09-15,17.87211956134705,SKU_114,42.60258,30.237349780673526
2024-06-23,19.547816950412724,SKU_115,57.1576,38.35270847520636
2024-06-30,19.55364031220323,SKU_115,57.09511,38.32437515610161
2024-07-07,19.559463673993733,SKU_115,57.032597,38.296030336996864
2024-07-14,19.56528703578424,SKU_115,56.89082,38.22805351789212
2024-07-21,19.571110397574746,SKU_115,56.828312,38.19971119878737
2024-07-28,19.576933759365254,SKU_115,56.76578,38.17135687968263
2024-08-04,19.58275712115576,SKU_115,56.624023,38.10339006057788
2024-08-11,19.588580482946263,SKU_115,56.482246,38.03541324147314
2024-08-18,19.59440384473677,SKU_115,56.41974,38.00707192236838
2024-08-25,19.60022720652728,SKU_115,56.357212,37.97871960326364
2024-09-01,19.606050568317784,SKU_115,56.215454,37.91075228415889
2024-09-08,19.61187393010829,SKU_115,56.073673,37.842773465054144
2024-06-23,16.167577564093648,SKU_116,-15.120653,0.5234622820468235
2024-06-30,16.173924526136027,SKU_116,-15.071394,0.5512652630680135
2024-07-07,16.180271488178402,SKU_116,-15.022133,0.5790692440892009
2024-07-14,16.18661845022078,SKU_116,-14.922015,0.6323017251103904
2024-07-21,16.192965412263163,SKU_116,-14.872754,0.6601057061315814
2024-07-28,16.19931237430554,SKU_116,-14.823486,0.6879131871527688
2024-08-04,16.205659336347917,SKU_116,-14.723375,0.7411421681739583
2024-08-11,16.212006298390296,SKU_116,-14.623258,0.7943741491951481
2024-08-18,16.218353260432675,SKU_116,-14.573996,0.8221786302163379
2024-08-25,16.224700222475054,SKU_116,-14.524729,0.8499856112375266
2024-09-01,16.231047184517433,SKU_116,-14.424619,0.9032140922587164
2024-09-08,16.23739414655981,SKU_116,-14.324501,0.9564465732799059
2024-06-23,18.07281627673583,SKU_117,-27.16335,-4.545266861632086
2024-06-30,18.054896948481645,SKU_117,-27.153318,-4.549210525759177
2024-07-07,18.036977620227457,SKU_117,-27.143274,-4.553148189886272
2024-07-14,18.019058291973277,SKU_117,-27.084469,-4.532705354013361
2024-07-21,18.001138963719086,SKU_117,-27.074425,-4.536643018140458
2024-07-28,17.9832196354649,SKU_117,-27.06437,-4.540575182267551
2024-08-04,17.965300307210715,SKU_117,-27.005575,-4.520137346394643
2024-08-11,17.947380978956527,SKU_117,-26.946768,-4.499693510521736
2024-08-18,17.929461650702343,SKU_117,-26.936724,-4.503631174648829
2024-08-25,17.911542322448156,SKU_117,-26.926674,-4.507565838775921
2024-09-01,17.89362299419397,SKU_117,-26.867874,-4.487125502903016
2024-09-08,17.875703665939785,SKU_117,-26.809069,-4.466682667030108
2024-06-16,23.604053955921604,SKU_118,54.497803,39.0509284779608
2024-06-23,23.698118379512337,SKU_118,54.809498,39.25380818975617
2024-06-30,23.792182803103064,SKU_118,54.876186,39.33418440155153
2024-07-07,23.88624722669379,SKU_118,54.94278,39.4145136133469
2024-07-14,23.98031165028452,SKU_118,55.131912,39.55611182514226
2024-07-21,24.07437607387525,SKU_118,55.198513,39.636444536937624
2024-07-28,24.16844049746598,SKU_118,55.265007,39.71672374873299
2024-08-04,24.26250492105671,SKU_118,55.454243,39.858373960528354
2024-08-11,24.35656934464744,SKU_118,55.64336,39.99996467232372
2024-08-18,24.450633768238166,SKU_118,55.70997,40.08030188411908
2024-08-25,24.544698191828896,SKU_118,55.77648,40.160589095914446
2024-09-01,24.638762615419623,SKU_118,55.965702,40.302232307709815
2024-06-23,14.70026446829684,SKU_119,30.567692,22.633978234148422
2024-06-30,14.67009728169202,SKU_119,30.277952,22.47402464084601
2024-07-07,14.639930095087204,SKU_119,29.988234,22.3140820475436
2024-07-14,14.609762908482388,SKU_119,29.680767,22.145264954241192
2024-07-21,14.579595721877569,SKU_119,29.391047,21.985321360938784
2024-07-28,14.549428535272751,SKU_119,29.101347,21.825387767636375
2024-08-04,14.519261348667932,SKU_119,28.79386,21.656560674333967
2024-08-11,14.489094162063116,SKU_119,28.486391,21.487742581031558
2024-08-18,14.458926975458295,SKU_119,28.196669,21.32779798772915
2024-08-25,14.42875978885348,SKU_119,27.906965,21.16786239442674
2024-09-01,14.39859260224866,SKU_119,27.599482,20.99903730112433
2024-09-08,14.368425415643843,SKU_119,27.292019,20.830222207821922
2024-06-23,20.151504638738025,SKU_120,61.12852,40.64001231936901
2024-06-30,20.21734737575437,SKU_120,61.331825,40.77458618787718
2024-07-07,20.283190112770715,SKU_120,61.535027,40.909108556385355
2024-07-14,20.349032849787054,SKU_120,61.742943,41.045987924893524
2024-07-21,20.4148755868034,SKU_120,61.946148,41.1805117934017
2024-07-28,20.480718323819744,SKU_120,62.14926,41.31498916190987
2024-08-04,20.546561060836087,SKU_120,62.35728,41.45192053041804
2024-08-11,20.61240379785243,SKU_120,62.56518,41.58879189892622
2024-08-18,20.678246534868777,SKU_120,62.768406,41.72332626743439
2024-08-25,20.74408927188512,SKU_120,62.971527,41.85780813594256
2024-09-01,20.80993200890146,SKU_120,63.17953,41.99473100445073
2024-09-08,20.8757747459178,SKU_120,63.38743,42.1316023729589
2024-06-23,22.07159752004734,SKU_121,-18.194918,1.9383397600236698
2024-06-30,22.173346700828315,SKU_121,-18.339048,1.9171493504141583
2024-07-07,22.27509588160929,SKU_121,-18.483187,1.895954440804644
2024-07-14,22.376845062390267,SKU_121,-18.576004,1.9004205311951328
2024-07-21,22.47859424317124,SKU_121,-18.72014,1.87922712158562
2024-07-28,22.58034342395221,SKU_121,-18.864285,1.8580292119761062
2024-08-04,22.682092604733185,SKU_121,-18.957092,1.862500302366593
2024-08-11,22.783841785514163,SKU_121,-19.049911,1.8669653927570806
2024-08-18,22.885590966295137,SKU_121,-19.19405,1.845770483147568
2024-08-25,22.98734014707611,SKU_121,-19.338192,1.8245740735380558
2024-09-01,23.08908932785709,SKU_121,-19.431005,1.8290421639285448
2024-09-08,23.19083850863806,SKU_121,-19.523825,1.8335067543190302
2024-06-23,16.601362601246755,SKU_122,29.0258,22.813581300623376
2024-06-30,16.611202058879353,SKU_122,29.212147,22.91167452943968
2024-07-07,16.62104151651195,SKU_122,29.39847,23.009755758255977
2024-07-14,16.630880974144546,SKU_122,29.56879,23.099835487072273
2024-07-21,16.640720431777144,SKU_122,29.755108,23.197914215888574
2024-07-28,16.65055988940974,SKU_122,29.941414,23.29598694470487
2024-08-04,16.66039934704234,SKU_122,30.111752,23.38607567352117
2024-08-11,16.670238804674934,SKU_122,30.28207,23.476154402337468
2024-08-18,16.680078262307532,SKU_122,30.4684,23.574239131153767
2024-08-25,16.68991771994013,SKU_122,30.654701,23.672309359970065
2024-09-01,16.699757177572724,SKU_122,30.825043,23.762400088786364
2024-09-08,16.709596635205322,SKU_122,30.995354,23.85247531760266
2024-06-23,16.736734843461512,SKU_123,-69.444244,-26.353754578269243
2024-06-30,16.655958994032257,SKU_123,-69.31179,-26.32791550298387
2024-07-07,16.575183144603002,SKU_123,-69.17929,-26.302053427698496
2024-07-14,16.494407295173747,SKU_123,-69.0487,-26.277146352413126
2024-07-21,16.413631445744493,SKU_123,-68.916214,-26.251291277127752
2024-07-28,16.33285559631524,SKU_123,-68.78366,-26.22540220184238
2024-08-04,16.252079746885986,SKU_123,-68.653114,-26.20051712655701
2024-08-11,16.17130389745673,SKU_123,-68.52252,-26.175608051271634
2024-08-18,16.090528048027476,SKU_123,-68.39003,-26.149750975986258
2024-08-25,16.009752198598225,SKU_123,-68.25748,-26.12386390070089
2024-09-01,15.928976349168972,SKU_123,-68.12693,-26.098976825415516
2024-09-08,15.848200499739717,SKU_123,-67.99634,-26.074069750130143
2024-06-23,16.163511164980875,SKU_124,9.059854,12.611682582490438
2024-06-30,16.061153806414456,SKU_124,9.499574,12.780363903207228
2024-07-07,15.958796447848032,SKU_124,9.939301,12.949048723924015
2024-07-14,15.856439089281617,SKU_124,10.480985,13.16871204464081
2024-07-21,15.754081730715193,SKU_124,10.920709,13.337395365357597
2024-07-28,15.651724372148772,SKU_124,11.360442,13.506083186074386
2024-08-04,15.549367013582351,SKU_124,11.902119,13.725743006791177
2024-08-11,15.447009655015927,SKU_124,12.4438095,13.945409577507963
2024-08-18,15.34465229644951,SKU_124,12.88353,14.114091148224755
2024-08-25,15.242294937883088,SKU_124,13.323264,14.282779468941545
