date,forecast_units,sku
2024-08-18,-24.4342,SKU_149
2024-08-25,-24.425858,SKU_149
2024-06-23,32.204735,SKU_150
2024-06-30,31.806093,SKU_150
2024-07-07,31.407467,SKU_150
2024-07-14,31.041622,SKU_150
2024-07-21,30.642994,SKU_150
2024-07-28,30.244377,SKU_150
2024-08-04,29.878523,SKU_150
2024-08-11,29.512686,SKU_150
2024-08-18,29.11405,SKU_150
2024-08-25,28.715435,SKU_150
2024-09-01,28.349583,SKU_150
2024-09-08,27.983744,SKU_150
2024-06-23,29.379002,SKU_151
2024-06-30,28.814423,SKU_151
2024-07-07,28.249834,SKU_151
2024-07-14,27.594517,SKU_151
2024-07-21,27.029926,SKU_151
2024-07-28,26.46532,SKU_151
2024-08-04,25.810026,SKU_151
2024-08-11,25.154703,SKU_151
2024-08-18,24.590117,SKU_151
2024-08-25,24.025509,SKU_151
2024-09-01,23.37021,SKU_151
2024-09-08,22.714886,SKU_151
2024-06-23,-14.011803,SKU_152
2024-06-30,-14.130957,SKU_152
2024-07-07,-14.250081,SKU_152
2024-07-14,-14.223112,SKU_152
2024-07-21,-14.342234,SKU_152
2024-07-28,-14.461323,SKU_152
2024-08-04,-14.434391,SKU_152
2024-08-11,-14.407414,SKU_152
2024-08-18,-14.526542,SKU_152
2024-08-25,-14.645634,SKU_152
2024-09-01,-14.618695,SKU_152
2024-09-08,-14.591717,SKU_152
2024-06-16,49.796352,SKU_153
2024-06-23,49.555042,SKU_153
2024-06-30,49.50006,SKU_153
2024-07-07,49.445065,SKU_153
2024-07-14,49.296913,SKU_153
2024-07-21,49.241917,SKU_153
2024-07-28,49.186913,SKU_153
2024-08-04,49.03877,SKU_153
2024-08-11,48.890614,SKU_153
2024-08-18,48.83562,SKU_153
2024-08-25,48.780617,SKU_153
2024-09-01,48.632477,SKU_153
2024-06-23,-16.871008,SKU_154
2024-06-30,-16.614386,SKU_154
2024-07-07,-16.357792,SKU_154
2024-07-14,-16.033474,SKU_154
2024-07-21,-15.776876,SKU_154
2024-07-28,-15.520311,SKU_154
2024-08-04,-15.195961,SKU_154
2024-08-11,-14.871647,SKU_154
2024-08-18,-14.615042,SKU_154
2024-08-25,-14.358477,SKU_154
2024-09-01,-14.034132,SKU_154
2024-09-08,-13.709819,SKU_154
2024-06-23,-5.7318263,SKU_155
2024-06-30,-5.3709655,SKU_155
2024-07-07,-5.0101075,SKU_155
2024-07-14,-4.6422777,SKU_155
2024-07-21,-4.2814164,SKU_155
2024-07-28,-3.9205556,SKU_155
2024-08-04,-3.552732,SKU_155
2024-08-11,-3.1849084,SKU_155
2024-08-18,-2.8240442,SKU_155
2024-08-25,-2.46318,SKU_155
2024-09-01,-2.0953567,SKU_155
2024-09-08,-1.7275331,SKU_155
2024-06-23,87.28692,SKU_156
2024-06-30,87.4172,SKU_156
2024-07-07,87.547386,SKU_156
2024-07-14,87.62618,SKU_156
2024-07-21,87.75637,SKU_156
2024-07-28,87.88647,SKU_156
2024-08-04,87.965355,SKU_156
2024-08-11,88.044136,SKU_156
2024-08-18,88.17433,SKU_156
2024-08-25,88.30445,SKU_156
2024-09-01,88.38332,SKU_156
2024-09-08,88.4621,SKU_156
2024-06-30,24.749979,SKU_157
2024-07-07,24.70596,SKU_157
2024-07-14,24.640234,SKU_157
2024-07-21,24.596212,SKU_157
2024-07-28,24.552206,SKU_157
2024-08-04,24.486465,SKU_157
2024-08-11,24.420746,SKU_157
2024-08-18,24.376719,SKU_157
2024-08-25,24.332708,SKU_157
2024-09-01,24.266973,SKU_157
2024-09-08,24.201248,SKU_157
2024-09-15,24.15722,SKU_157
2024-06-23,8.92818,SKU_158
2024-06-30,8.833115,SKU_158
2024-07-07,8.737965,SKU_158
2024-07-14,8.731621,SKU_158
2024-07-21,8.636473,SKU_158
2024-07-28,8.5412445,SKU_158
2024-08-04,8.534986,SKU_158
2024-08-11,8.528633,SKU_158
2024-08-18,8.4335,SKU_158
2024-08-25,8.338274,SKU_158
2024-09-01,8.332008,SKU_158
2024-09-08,8.3256445,SKU_158
2024-06-23,21.018764,SKU_159
2024-06-30,20.81475,SKU_159
2024-07-07,20.610752,SKU_159
2024-07-14,20.4658,SKU_159
2024-07-21,20.261799,SKU_159
2024-07-28,20.05781,SKU_159
2024-08-04,19.912846,SKU_159
2024-08-11,19.767897,SKU_159
2024-08-18,19.56389,SKU_159
2024-08-25,19.359901,SKU_159
2024-09-01,19.214937,SKU_159
2024-09-08,19.069988,SKU_159
2024-06-23,14.586625,SKU_160
2024-06-30,14.357531,SKU_160
2024-07-07,14.128465,SKU_160
2024-07-14,13.938918,SKU_160
2024-07-21,13.709852,SKU_160
2024-07-28,13.480818,SKU_160
2024-08-04,13.29124,SKU_160
2024-08-11,13.101699,SKU_160
2024-08-18,12.87263,SKU_160
2024-08-25,12.643591,SKU_160
2024-09-01,12.454016,SKU_160
2024-09-08,12.264474,SKU_160
2024-06-23,6.0454516,SKU_161
2024-06-30,6.0157366,SKU_161
2024-07-07,5.986122,SKU_161
2024-07-14,6.0003715,SKU_161
2024-07-21,5.9707527,SKU_161
2024-07-28,5.941225,SKU_161
2024-08-04,5.9553814,SKU_161
2024-08-11,5.9696417,SKU_161
2024-08-18,5.940008,SKU_161
2024-08-25,5.9104724,SKU_161
2024-09-01,5.92464,SKU_161
2024-09-08,5.938915,SKU_161
2024-06-23,-11.329857,SKU_162
2024-06-30,-11.138165,SKU_162
2024-07-07,-10.946487,SKU_162
2024-07-14,-10.635736,SKU_162
2024-07-21,-10.444055,SKU_162
2024-07-28,-10.252392,SKU_162
2024-08-04,-9.941626,SKU_162
2024-08-11,-9.630871,SKU_162
2024-08-18,-9.439191,SKU_162
2024-08-25,-9.247526,SKU_162
2024-09-01,-8.936762,SKU_162
2024-09-08,-8.626012,SKU_162
2024-06-23,35.9406,SKU_163
2024-06-30,35.795162,SKU_163
2024-07-07,35.64972,SKU_163
2024-07-14,35.469624,SKU_163
2024-07-21,35.324184,SKU_163
2024-07-28,35.178738,SKU_163
2024-08-04,34.998646,SKU_163
2024-08-11,34.81855,SKU_163
2024-08-18,34.673103,SKU_163
2024-08-25,34.52766,SKU_163
2024-09-01,34.34757,SKU_163
2024-09-08,34.167473,SKU_163
2024-06-16,-48.028507,SKU_164
2024-06-23,-47.780674,SKU_164
2024-06-30,-47.64014,SKU_164
2024-07-07,-47.499546,SKU_164
2024-07-14,-47.30533,SKU_164
2024-07-21,-47.16474,SKU_164
2024-07-28,-47.02409,SKU_164
2024-08-04,-46.82993,SKU_164
2024-08-11,-46.6357,SKU_164
2024-08-18,-46.495113,SKU_164
2024-08-25,-46.354473,SKU_164
2024-09-01,-46.16031,SKU_164
2024-06-23,58.087887,SKU_165
2024-06-30,58.15731,SKU_165
2024-07-07,58.226692,SKU_165
2024-07-14,58.36003,SKU_165
2024-07-21,58.429417,SKU_165
2024-07-28,58.498753,SKU_165
2024-08-04,58.632137,SKU_165
2024-08-11,58.76548,SKU_165
2024-08-18,58.83486,SKU_165
2024-08-25,58.904205,SKU_165
2024-09-01,59.037586,SKU_165
2024-09-08,59.170918,SKU_165
2024-06-23,26.88947,SKU_166
2024-06-30,26.63937,SKU_166
2024-07-07,26.3893,SKU_166
2024-07-14,26.10321,SKU_166
2024-07-21,25.853136,SKU_166
2024-07-28,25.603086,SKU_166
2024-08-04,25.316975,SKU_166
2024-08-11,25.030891,SKU_166
2024-08-18,24.780811,SKU_166
2024-08-25,24.53076,SKU_166
2024-09-01,24.24465,SKU_166
2024-09-08,23.95857,SKU_166
2024-06-23,22.976797,SKU_167
2024-06-30,22.711382,SKU_167
2024-07-07,22.445919,SKU_167
2024-07-14,22.174112,SKU_167
2024-07-21,21.908655,SKU_167
2024-07-28,21.643147,SKU_167
2024-08-04,21.371387,SKU_167
2024-08-11,21.099573,SKU_167
2024-08-18,20.834122,SKU_167
2024-08-25,20.568619,SKU_167
2024-09-01,20.296852,SKU_167
2024-09-08,20.025032,SKU_167
2024-06-23,71.18689,SKU_168
2024-06-30,71.67834,SKU_168
2024-07-07,72.16975,SKU_168
2024-07-14,72.57682,SKU_168
2024-07-21,73.068245,SKU_168
2024-07-28,73.55962,SKU_168
2024-08-04,73.966736,SKU_168
2024-08-11,74.37382,SKU_168
2024-08-18,74.86524,SKU_168
2024-08-25,75.35663,SKU_168
2024-09-01,75.763725,SKU_168
2024-09-08,76.1708,SKU_168
2024-06-16,-34.769753,SKU_169
2024-06-23,-34.917835,SKU_169
2024-06-30,-35.110683,SKU_169
2024-07-07,-35.30352,SKU_169
2024-07-14,-35.473984,SKU_169
2024-07-21,-35.66682,SKU_169
2024-07-28,-35.85964,SKU_169
2024-08-04,-36.03011,SKU_169
2024-08-11,-36.200573,SKU_169
2024-08-18,-36.39341,SKU_169
2024-08-25,-36.58623,SKU_169
2024-09-01,-36.756702,SKU_169
2024-06-16,-11.106118,SKU_170
2024-06-23,-11.589236,SKU_170
2024-06-30,-12.169396,SKU_170
2024-07-07,-12.749517,SKU_170
2024-07-14,-13.28113,SKU_170
2024-07-21,-13.861256,SKU_170
2024-07-28,-14.441338,SKU_170
2024-08-04,-14.972997,SKU_170
2024-08-11,-15.504604,SKU_170
2024-08-18,-16.084734,SKU_170
2024-08-25,-16.66482,SKU_170
2024-09-01,-17.196466,SKU_170
2024-06-23,-4.0832505,SKU_171
2024-06-30,-3.915328,SKU_171
2024-07-07,-3.7473927,SKU_171
2024-07-14,-3.5452743,SKU_171
2024-07-21,-3.3773408,SKU_171
2024-07-28,-3.2093964,SKU_171
2024-08-04,-3.0072894,SKU_171
2024-08-11,-2.805169,SKU_171
2024-08-18,-2.637231,SKU_171
2024-08-25,-2.4692934,SKU_171
2024-09-01,-2.2671816,SKU_171
2024-09-08,-2.0650568,SKU_171
2024-06-23,22.101355,SKU_172
2024-06-30,21.61735,SKU_172
2024-07-07,21.1333,SKU_172
2024-07-14,20.71567,SKU_172
2024-07-21,20.231625,SKU_172
2024-07-28,19.747534,SKU_172
2024-08-04,19.329952,SKU_172
2024-08-11,18.912315,SKU_172
2024-08-18,18.428276,SKU_172
2024-08-25,17.944191,SKU_172
2024-09-01,17.526602,SKU_172
2024-09-08,17.108961,SKU_172
2024-06-23,28.797459,SKU_173
2024-06-30,28.628004,SKU_173
2024-07-07,28.458504,SKU_173
2024-07-14,28.340725,SKU_173
2024-07-21,28.17123,SKU_173
2024-07-28,28.00169,SKU_173
2024-08-04,27.88395,SKU_173
2024-08-11,27.766165,SKU_173
2024-08-18,27.596668,SKU_173
2024-08-25,27.427135,SKU_173
2024-09-01,27.309391,SKU_173
2024-09-08,27.191607,SKU_173
2024-06-23,10.222828,SKU_174
2024-06-30,10.437636,SKU_174
2024-07-07,10.652381,SKU_174
2024-07-14,10.727028,SKU_174
2024-07-21,10.941779,SKU_174
2024-07-28,11.156476,SKU_174
2024-08-04,11.231177,SKU_174
2024-08-11,11.305814,SKU_174
2024-08-18,11.520575,SKU_174
2024-08-25,11.73528,SKU_174
2024-09-01,11.80997,SKU_174
2024-09-08,11.884602,SKU_174
2024-06-23,63.686337,SKU_175
2024-06-30,63.561127,SKU_175
2024-07-07,63.435867,SKU_175
2024-07-14,63.201855,SKU_175
2024-07-21,63.076603,SKU_175
2024-07-28,62.951313,SKU_175
2024-08-04,62.717346,SKU_175
2024-08-11,62.48333,SKU_175
2024-08-18,62.358078,SKU_175
2024-08-25,62.23279,SKU_175
2024-09-01,61.99882,SKU_175
2024-09-08,61.764805,SKU_175
2024-06-23,16.04115,SKU_176
2024-06-30,15.642081,SKU_176
2024-07-07,15.243043,SKU_176
2024-07-14,14.859178,SKU_176
2024-07-21,14.460135,SKU_176
2024-07-28,14.061116,SKU_176
2024-08-04,13.67723,SKU_176
2024-08-11,13.293366,SKU_176
2024-08-18,12.89432,SKU_176
2024-08-25,12.4953,SKU_176
2024-09-01,12.111411,SKU_176
2024-09-08,11.727558,SKU_176
2024-06-30,78.4419,SKU_177
2024-07-07,78.2975,SKU_177
2024-07-14,78.15174,SKU_177
2024-07-21,78.00735,SKU_177
2024-07-28,77.86287,SKU_177
2024-08-04,77.71719,SKU_177
2024-08-11,77.57143,SKU_177
2024-08-18,77.42703,SKU_177
2024-08-25,77.28257,SKU_177
2024-09-01,77.13688,SKU_177
2024-09-08,76.991104,SKU_177
2024-09-15,76.846725,SKU_177
2024-06-23,4.298175,SKU_178
2024-06-30,4.563196,SKU_178
2024-07-07,4.8282003,SKU_178
2024-07-14,4.9950504,SKU_178
2024-07-21,5.2600555,SKU_178
2024-07-28,5.525049,SKU_178
2024-08-04,5.691914,SKU_178
2024-08-11,5.858762,SKU_178
2024-08-18,6.123773,SKU_178
2024-08-25,6.388766,SKU_178
2024-09-01,6.5556293,SKU_178
2024-09-08,6.7224755,SKU_178
2024-06-09,25.824268,SKU_179
2024-06-16,25.71266,SKU_179
2024-06-23,25.54684,SKU_179
2024-06-30,25.43527,SKU_179
2024-07-07,25.323683,SKU_179
2024-07-14,25.184977,SKU_179
2024-07-21,25.073393,SKU_179
2024-07-28,24.961788,SKU_179
2024-08-04,24.823103,SKU_179
2024-08-11,24.684395,SKU_179
2024-08-18,24.572813,SKU_179
2024-08-25,24.461205,SKU_179
2024-06-23,84.39091,SKU_180
2024-06-30,84.20481,SKU_180
2024-07-07,84.01868,SKU_180
2024-07-14,83.85154,SKU_180
2024-07-21,83.665405,SKU_180
2024-07-28,83.47924,SKU_180
2024-08-04,83.31213,SKU_180
2024-08-11,83.145004,SKU_180
2024-08-18,82.95887,SKU_180
2024-08-25,82.7727,SKU_180
2024-09-01,82.6056,SKU_180
2024-09-08,82.43846,SKU_180
2024-06-23,-97.88943,SKU_181
2024-06-30,-97.69728,SKU_181
2024-07-07,-97.50506,SKU_181
2024-07-14,-97.32175,SKU_181
2024-07-21,-97.12952,SKU_181
2024-07-28,-96.93722,SKU_181
2024-08-04,-96.75399,SKU_181
2024-08-11,-96.57064,SKU_181
2024-08-18,-96.37843,SKU_181
2024-08-25,-96.18614,SKU_181
2024-09-01,-96.00289,SKU_181
2024-09-08,-95.81956,SKU_181
2024-06-23,40.843388,SKU_182
2024-06-30,40.97478,SKU_182
2024-07-07,41.10618,SKU_182
2024-07-14,41.207027,SKU_182
2024-07-21,41.338425,SKU_182
2024-07-28,41.46983,SKU_182
2024-08-04,41.570667,SKU_182
2024-08-11,41.67152,SKU_182
2024-08-18,41.802914,SKU_182
2024-08-25,41.93432,SKU_182
2024-09-01,42.035164,SKU_182
2024-09-08,42.13601,SKU_182
2024-06-23,59.620155,SKU_183
2024-06-30,59.9437,SKU_183
2024-07-07,60.267258,SKU_183
2024-07-14,60.599277,SKU_183
2024-07-21,60.922836,SKU_183
2024-07-28,61.24641,SKU_183
2024-08-04,61.578407,SKU_183
2024-08-11,61.91042,SKU_183
2024-08-18,62.233982,SKU_183
2024-08-25,62.557552,SKU_183
2024-09-01,62.889553,SKU_183
2024-09-08,63.221573,SKU_183
2024-06-30,-92.27684,SKU_184
2024-07-07,-92.651566,SKU_184
2024-07-14,-93.05291,SKU_184
2024-07-21,-93.42763,SKU_184
2024-07-28,-93.80229,SKU_184
2024-08-04,-94.203674,SKU_184
2024-08-11,-94.60502,SKU_184
2024-08-18,-94.97974,SKU_184
2024-08-25,-95.35441,SKU_184
2024-09-01,-95.7558,SKU_184
2024-09-08,-96.157135,SKU_184
2024-09-15,-96.53185,SKU_184
2024-06-16,10.905016,SKU_185
2024-06-23,10.737853,SKU_185
2024-06-30,10.830279,SKU_185
2024-07-07,10.922695,SKU_185
2024-07-14,10.885313,SKU_185
2024-07-21,10.977729,SKU_185
2024-07-28,11.070122,SKU_185
2024-08-04,11.032763,SKU_185
2024-08-11,10.99538,SKU_185
2024-08-18,11.087801,SKU_185
2024-08-25,11.180195,SKU_185
2024-09-01,11.14283,SKU_185
2024-06-23,3.614153,SKU_186
2024-06-30,3.939914,SKU_186
2024-07-07,4.265675,SKU_186
2024-07-14,4.532608,SKU_186
2024-07-21,4.858366,SKU_186
2024-07-28,5.184116,SKU_186
2024-08-04,5.4510517,SKU_186
2024-08-11,5.717982,SKU_186
2024-08-18,6.0437427,SKU_186
2024-08-25,6.3694925,SKU_186
2024-09-01,6.6364284,SKU_186
2024-09-08,6.9033585,SKU_186
2024-06-02,23.15476,SKU_187
2024-06-09,23.162683,SKU_187
2024-06-16,23.17052,SKU_187
2024-06-23,23.137453,SKU_187
2024-06-30,23.14548,SKU_187
2024-07-07,23.15341,SKU_187
2024-07-14,23.140833,SKU_187
2024-07-21,23.148775,SKU_187
2024-07-28,23.156626,SKU_187
2024-08-04,23.14414,SKU_187
2024-08-11,23.131552,SKU_187
2024-08-18,23.139503,SKU_187
2024-06-16,0.46153772,SKU_188
2024-06-23,0.63040274,SKU_188
2024-06-30,0.6766566,SKU_188
2024-07-07,0.72291404,SKU_188
2024-07-14,0.8304788,SKU_188
2024-07-21,0.87673616,SKU_188
2024-07-28,0.92300296,SKU_188
2024-08-04,1.0305595,SKU_188
2024-08-11,1.1381254,SKU_188
2024-08-18,1.184384,SKU_188
2024-08-25,1.2306484,SKU_188
2024-09-01,1.3382072,SKU_188
2024-06-23,-10.327974,SKU_189
2024-06-30,-10.582802,SKU_189
2024-07-07,-10.837545,SKU_189
2024-07-14,-11.018128,SKU_189
2024-07-21,-11.272879,SKU_189
2024-07-28,-11.527547,SKU_189
2024-08-04,-11.708214,SKU_189
2024-08-11,-11.888781,SKU_189
2024-08-18,-12.143539,SKU_189
2024-08-25,-12.398216,SKU_189
2024-09-01,-12.578874,SKU_189
2024-09-08,-12.759436,SKU_189
2024-06-23,-133.8501,SKU_190
2024-06-30,-134.15744,SKU_190
2024-07-07,-134.46469,SKU_190
2024-07-14,-134.79477,SKU_190
2024-07-21,-135.10202,SKU_190
2024-07-28,-135.40915,SKU_190
2024-08-04,-135.73935,SKU_190
2024-08-11,-136.06943,SKU_190
2024-08-18,-136.37668,SKU_190
2024-08-25,-136.68382,SKU_190
2024-09-01,-137.014,SKU_190
2024-09-08,-137.34407,SKU_190
2024-06-23,7.7185993,SKU_191
2024-06-30,7.608261,SKU_191
2024-07-07,7.4979672,SKU_191
2024-07-14,7.4157205,SKU_191
2024-07-21,7.3054247,SKU_191
2024-07-28,7.195169,SKU_191
2024-08-04,7.1128798,SKU_191
2024-08-11,7.0306435,SKU_191
2024-08-18,6.92034,SKU_191
2024-08-25,6.8100805,SKU_191
2024-09-01,6.727799,SKU_191
2024-09-08,6.6455626,SKU_191
2024-05-12,68.800804,SKU_192
2024-05-19,68.79411,SKU_192
2024-05-26,68.85049,SKU_192
2024-06-02,68.843765,SKU_192
2024-06-09,68.90016,SKU_192
2024-06-16,68.95644,SKU_192
2024-06-23,68.886604,SKU_192
2024-06-30,68.9431,SKU_192
2024-07-07,68.999504,SKU_192
2024-07-14,68.99277,SKU_192
2024-07-21,69.04917,SKU_192
2024-07-28,69.10547,SKU_192
2024-06-23,-21.631454,SKU_193
2024-06-30,-21.43671,SKU_193
2024-07-07,-21.24198,SKU_193
2024-07-14,-20.986921,SKU_193
2024-07-21,-20.792189,SKU_193
2024-07-28,-20.59747,SKU_193
2024-08-04,-20.342396,SKU_193
2024-08-11,-20.087334,SKU_193
2024-08-18,-19.892605,SKU_193
2024-08-25,-19.697882,SKU_193
2024-09-01,-19.44281,SKU_193
2024-09-08,-19.187752,SKU_193
2024-06-23,-5.009432,SKU_194
2024-06-30,-5.2344456,SKU_194
2024-07-07,-5.4594584,SKU_194
2024-07-14,-5.795899,SKU_194
2024-07-21,-6.020909,SKU_194
2024-07-28,-6.245923,SKU_194
2024-08-04,-6.582365,SKU_194
2024-08-11,-6.918804,SKU_194
2024-08-18,-7.14382,SKU_194
2024-08-25,-7.3688335,SKU_194
2024-09-01,-7.7052746,SKU_194
2024-09-08,-8.041716,SKU_194
2024-06-23,-7.955593,SKU_195
2024-06-30,-8.213517,SKU_195
2024-07-07,-8.471485,SKU_195
2024-07-14,-8.807933,SKU_195
2024-07-21,-9.065896,SKU_195
2024-07-28,-9.323906,SKU_195
2024-08-04,-9.660309,SKU_195
2024-08-11,-9.996759,SKU_195
2024-08-18,-10.25472,SKU_195
2024-08-25,-10.512723,SKU_195
2024-09-01,-10.849134,SKU_195
2024-09-08,-11.185588,SKU_195
2024-06-30,-5.986298,SKU_196
2024-07-07,-6.212962,SKU_196
2024-07-14,-6.2901106,SKU_196
2024-07-21,-6.516775,SKU_196
2024-07-28,-6.7434387,SKU_196
2024-08-04,-6.820588,SKU_196
2024-08-11,-6.8977346,SKU_196
2024-08-18,-7.1243973,SKU_196
2024-08-25,-7.351062,SKU_196
2024-09-01,-7.428212,SKU_196
2024-09-08,-7.5053596,SKU_196
2024-09-15,-7.7320213,SKU_196
2024-06-30,88.45335,SKU_197
2024-07-07,88.926476,SKU_197
2024-07-14,89.40003,SKU_197
2024-07-21,89.873146,SKU_197
2024-07-28,90.34626,SKU_197
2024-08-04,90.81982,SKU_197
2024-08-11,91.293365,SKU_197
2024-08-18,91.7665,SKU_197
2024-08-25,92.23959,SKU_197
2024-09-01,92.71317,SKU_197
2024-09-08,93.18671,SKU_197
2024-09-15,93.659836,SKU_197
2024-06-23,45.674427,SKU_198
2024-06-30,45.754753,SKU_198
2024-07-07,45.835117,SKU_198
2024-07-14,45.94346,SKU_198
2024-07-21,46.023815,SKU_198
2024-07-28,46.104195,SKU_198
2024-08-04,46.212513,SKU_198
2024-08-11,46.32086,SKU_198
2024-08-18,46.40121,SKU_198
2024-08-25,46.48159,SKU_198
2024-09-01,46.58991,SKU_198
2024-09-08,46.698257,SKU_198
2024-06-30,-34.739788,SKU_199
2024-07-07,-34.651676,SKU_199
2024-07-14,-34.498558,SKU_199
2024-07-21,-34.410446,SKU_199
2024-07-28,-34.322304,SKU_199
2024-08-04,-34.169224,SKU_199
2024-08-11,-34.0161,SKU_199
2024-08-18,-33.927994,SKU_199
2024-08-25,-33.83985,SKU_199
2024-09-01,-33.686768,SKU_199
2024-09-08,-33.533638,SKU_199
2024-09-15,-33.445538,SKU_199
